acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
edu::ksu::cis::projects::bogor::ast::Constant 23 1 4 0 0.333333333333333 0 0 0 0 1 0 0 0 2 0 0 0 2 24 0 5 2 6 6 0 6 0 0 0 13 0 0 0 2 0 0 0
edu::ksu::cis::projects::bogor::ast::ConstantDefinition 2 1.6 10 0 0.6 0 0 0 0 4 0 0 0 4 0 0 0 2 100 0 23 2 0 10 0 10 0 0 0 30 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::Definition 6 1 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 1 1 0 1 0 6 1 0 1 0 0 0 1 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::ast::Dependency 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::ast::DoubleConstant 0 1.1 6.1 0 0.8 0 0 0 0 4 0 0 0 3 0 0 0 2 61 0 17 2 0 10 0 10 0 0 0 32 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::DoubleLiteral 0 1.22222222222222 6.11111111111111 0 0.444444444444444 0 0 0 0 3 0 0 0 3 0 0 0 2 55 0 16 1 0 9 0 9 0 0 0 24 0 0 0 6 0 0 0
edu::ksu::cis::projects::bogor::ast::EnumDefinition 0 1.5 9.7 0 0.6 0 0 0 0 3 0 0 0 4 0 0 0 2 97 0 19 2 0 10 0 10 0 0 0 29 0 0 0 6 0 0 0
edu::ksu::cis::projects::bogor::ast::ExitThreadAction 0 1 4.75 0 0.25 0 0 0 0 3 0 0 0 3 0 0 0 3 19 0 7 0 0 4 0 4 0 0 0 8 0 0 0 9 0 0 0
edu::ksu::cis::projects::bogor::ast::Exp 125 1 3.25 0 0.25 0 0 0 0 0 0 0 0 2 0 0 0 1 13 0 5 2 20 4 1 4 0 0 0 8 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::ast::ExpAction 3 1.14285714285714 6.14285714285714 0 0.428571428571429 0 0 0 0 4 0 0 0 3 0 0 0 2 43 0 10 1 0 7 0 7 0 0 0 20 0 0 0 8 0 0 0
